"","id","label","value"
"2854","v162267","2. Agree somewhat","2"
"3837","v162267","3. Neither agree nor disagree","3"
"4781","v162267","4. Disagree somewhat","4"
"5625","v162267","5. Disagree strongly","5"
"6398","v162267","-9. Refused","-9"
"7340","v162267","-8. Don't know","-8"
"8203","v162267","-7. No post data, deleted due to incomplete IW","-7"
"9156","v162267","-6. No post-election interview","-6"
"1961","v162268","1. Agree strongly","1"
"2855","v162268","2. Agree somewhat","2"
"3838","v162268","3. Neither agree nor disagree","3"
"4782","v162268","4. Disagree somewhat","4"
"5626","v162268","5. Disagree strongly","5"
"6399","v162268","-9. Refused","-9"
"7341","v162268","-8. Don't know","-8"
"8204","v162268","-7. No post data, deleted due to incomplete IW","-7"
"9157","v162268","-6. No post-election interview","-6"
"1962","v162269","1. Agree strongly","1"
"2856","v162269","2. Agree somewhat","2"
"3839","v162269","3. Neither agree nor disagree","3"
"4783","v162269","4. Disagree somewhat","4"
"5627","v162269","5. Disagree strongly","5"
"6400","v162269","-9. Refused","-9"
"7342","v162269","-8. Don't know","-8"
"8205","v162269","-7. No post data, deleted due to incomplete IW","-7"
"9158","v162269","-6. No post-election interview","-6"
"1963","v162270","1. Agree strongly","1"
"2857","v162270","2. Agree somewhat","2"
"3840","v162270","3. Neither agree nor disagree","3"
"4784","v162270","4. Disagree somewhat","4"
"5628","v162270","5. Disagree strongly","5"
"6401","v162270","-9. Refused","-9"
"7343","v162270","-8. Don't know","-8"
"8206","v162270","-7. No post data, deleted due to incomplete IW","-7"
"9159","v162270","-6. No post-election interview","-6"
"1964","v162271","1. Very important","1"
"2858","v162271","2. Fairly important","2"
"3841","v162271","3. Not very important","3"
"4785","v162271","4. Not important at all","4"
"5629","v162271","-9. Refused","-9"
"6402","v162271","-8. Don't know","-8"
"7344","v162271","-7. No post data, deleted due to incomplete IW","-7"
"8207","v162271","-6. No post-election interview","-6"
"1965","v162272","1. Very important","1"
"2859","v162272","2. Fairly important","2"
"3842","v162272","3. Not very important","3"
"4786","v162272","4. Not important at all","4"
"5630","v162272","-9. Refused","-9"
"6403","v162272","-8. Don't know","-8"
"7345","v162272","-7. No post data, deleted due to incomplete IW","-7"
"8208","v162272","-6. No post-election interview","-6"
"1966","v162273","1. Very important","1"
"2860","v162273","2. Fairly important","2"
"3843","v162273","3. Not very important","3"
"4787","v162273","4. Not important at all","4"
"5631","v162273","-9. Refused","-9"
"6404","v162273","-8. Don't know","-8"
"7346","v162273","-7. No post data, deleted due to incomplete IW","-7"
"8209","v162273","-6. No post-election interview","-6"
"1967","v162274","1. Very important","1"
"2861","v162274","2. Fairly important","2"
"3844","v162274","3. Not very important","3"
"4788","v162274","4. Not important at all","4"
"5632","v162274","-9. Refused","-9"
"6405","v162274","-8. Don't know","-8"
"7347","v162274","-7. No post data, deleted due to incomplete IW","-7"
"8210","v162274","-6. No post-election interview","-6"
"1968","v162275","1. Very widespread","1"
"2862","v162275","2. Quite widespread","2"
"3845","v162275","3. Not very widespread","3"
"4789","v162275","4. Hardly happens at all","4"
"5633","v162275","-9. Refused","-9"
"6406","v162275","-8. Don't know","-8"
"7348","v162275","-7. No post data, deleted due to incomplete IW","-7"
"8211","v162275","-6. No post-election interview","-6"
"1969","v162276","1. Agree strongly","1"
"2863","v162276","2. Agree somewhat","2"
"3846","v162276","3. Neither agree nor disagree","3"
"4790","v162276","4. Disagree somewhat","4"
"5634","v162276","5. Disagree strongly","5"
"6407","v162276","-9. Refused","-9"
"7349","v162276","-8. Don't know","-8"
"8212","v162276","-7. No post data, deleted due to incomplete IW","-7"
"9160","v162276","-6. No post-election interview","-6"
"1970","v162277","1. Very good job","1"
"2864","v162277","2. Good job","2"
"3847","v162277","3. Bad job","3"
"4791","v162277","4. Very bad job","4"
"5635","v162277","-9. Refused","-9"
"6408","v162277","-8. Don't know","-8"
"7350","v162277","-7. No post data, deleted due to incomplete IW","-7"
"8213","v162277","-6. No post-election interview","-6"
"1971","v162278","1. Yes","1"
"2865","v162278","2. No","2"
"3848","v162278","-9. Refused","-9"
"4792","v162278","-8. Don't know","-8"
"5636","v162278","-7. No post data, deleted due to incomplete IW","-7"
"6409","v162278","-6. No post-election interview","-6"
"1972","v162279","1. Democratic","1"
"2866","v162279","5. Republican","5"
"3849","v162279","7. Other","7"
"4793","v162279","-9. Refused","-9"
"5637","v162279","-8. Don't know","-8"
"6410","v162279","-7. No post data, deleted due to incomplete IW","-7"
"7351","v162279","-6. No post-election interview","-6"
"8214","v162279","-1. Inap","-1"
"1973","v162280","1. Gotten much better","1"
"2867","v162280","2. Gotten somewhat better","2"
"3850","v162280","3. Stayed about the same","3"
"4794","v162280","4. Gotten somewhat worse","4"
"5638","v162280","5. Gotten much worse","5"
"6411","v162280","-9. Refused","-9"
"7352","v162280","-8. Don't know","-8"
"8215","v162280","-7. No post data, deleted due to incomplete IW","-7"
"9161","v162280","-6. No post-election interview","-6"
"1974","v162281","1. It doesn't make any difference who is in power","1"
"5639","v162281","5. It makes a big difference who is in power","5"
"6412","v162281","-9. Refused","-9"
"7353","v162281","-8. Don't know","-8"
"8216","v162281","-7. No post data, deleted due to incomplete IW","-7"
"9162","v162281","-6. No post-election interview","-6"
"1975","v162282","1. Who people vote for won't make any difference","1"
"5640","v162282","5. Who people vote for can make a big difference","5"
"6413","v162282","-9. Refused","-9"
"7354","v162282","-8. Don't know","-8"
"8217","v162282","-7. No post data, deleted due to incomplete IW","-7"
"9163","v162282","-6. No post-election interview","-6"
"1976","v162283","0. Strongly dislike","0"
"11130","v162283","10. Strongly like","10"
"12113","v162283","-9. Refused","-9"
"13105","v162283","-8. Don't know","-8"
"14101","v162283","-7. No post data, deleted due to incomplete IW","-7"
"15100","v162283","-6. No post-election interview","-6"
"1977","v162284","0. Strongly dislike","0"
"11131","v162284","10. Strongly like","10"
"12114","v162284","-9. Refused","-9"
"13106","v162284","-8. Don't know","-8"
"14102","v162284","-7. No post data, deleted due to incomplete IW","-7"
"15101","v162284","-6. No post-election interview","-6"
"1978","v162285","0. Strongly dislike","0"
"11132","v162285","10. Strongly like","10"
"12115","v162285","-9. Refused","-9"
"13107","v162285","-8. Don't know","-8"
"14103","v162285","-7. No post data, deleted due to incomplete IW","-7"
"15102","v162285","-6. No post-election interview","-6"
"1979","v162286","0. Strongly dislike","0"
"11133","v162286","10. Strongly like","10"
"12116","v162286","-9. Refused","-9"
"13108","v162286","-8. Don't know","-8"
"14104","v162286","-7. No post data, deleted due to incomplete IW","-7"
"15103","v162286","-6. No post-election interview","-6"
"1980","v162287","0. Left","0"
"11134","v162287","10. Right","10"
"12117","v162287","-9. Refused","-9"
"13109","v162287","-8. Don't know","-8"
"14105","v162287","-7. No post data, deleted due to incomplete IW","-7"
"15104","v162287","-6. No post-election interview","-6"
"1981","v162288","0. Left","0"
"11135","v162288","10. Right","10"
"12118","v162288","-9. Refused","-9"
"13110","v162288","-8. Don't know","-8"
"14106","v162288","-7. No post data, deleted due to incomplete IW","-7"
"15105","v162288","-6. No post-election interview","-6"
"1982","v162289","0. Left","0"
"11136","v162289","10. Right","10"
"12119","v162289","-9. Refused","-9"
"13111","v162289","-8. Don't know","-8"
"14107","v162289","-7. No post data, deleted due to incomplete IW","-7"
"15106","v162289","-6. No post-election interview","-6"
"1983","v162290","1. Very satisfied","1"
"2868","v162290","2. Fairly satisfied","2"
"3851","v162290","4. Not very satisfied","4"
"4795","v162290","5. Not at all satisfied","5"
"5641","v162290","-9. Refused","-9"
"6414","v162290","-8. Don't know","-8"
"7355","v162290","-7. No post data, deleted due to incomplete IW","-7"
"8218","v162290","-6. No post-election interview","-6"
"1984","v162291","1. Yes","1"
"2869","v162291","5. No","5"
"3852","v162291","-9. Refused","-9"
"4796","v162291","-8. Don't know","-8"
"5642","v162291","-7. No post data, deleted due to incomplete IW","-7"
"6415","v162291","-6. No post-election interview","-6"
"1985","v162292a","1. Democrtic","1"
"2870","v162292a","3. Republican","3"
"3853","v162292a","7. Other","7"
"4797","v162292a","-9. Refused","-9"
"5643","v162292a","-7. No post data, deleted due to incomplete IW","-7"
"6416","v162292a","-6. No post-election interview","-6"
"7356","v162292a","-1. Inap","-1"
"1986","v162293","1. Democrtic","1"
"2871","v162293","3. Republican","3"
"3854","v162293","7. Other","7"
"4798","v162293","-9. Refused","-9"
"5644","v162293","-8. Don't know","-8"
"6417","v162293","-7. No post data, deleted due to incomplete IW","-7"
"7357","v162293","-6. No post-election interview","-6"
"8219","v162293","-1. Inap","-1"
"1987","v162292b","1. Very close","1"
"2872","v162292b","2. Somewhat close","2"
"3855","v162292b","3. Not very close","3"
"4799","v162292b","-9. Refused","-9"
"5645","v162292b","-7. No post data, deleted due to incomplete IW","-7"
"6418","v162292b","-6. No post-election interview","-6"
"7358","v162292b","-1. Inap","-1"
"1988","v162294","1. Extremely likely","1"
"2873","v162294","2. Very likely","2"
"3856","v162294","3. Moderately likely","3"
"4800","v162294","4. Slightly likely","4"
"5646","v162294","5. Not likely at all","5"
"6419","v162294","-9. Refused","-9"
"7359","v162294","-8. Don't know","-8"
"8220","v162294","-7. No post data, deleted due to incomplete IW","-7"
"9164","v162294","-6. No post-election interview","-6"
"1989","v162295","1. Favor","1"
"2874","v162295","2. Oppose","2"
"3857","v162295","3. Neither favor nor oppose","3"
"4801","v162295","-9. Refused","-9"
"5647","v162295","-8. Don't know","-8"
"6420","v162295","-7. No post data, deleted due to incomplete IW","-7"
"7360","v162295","-6. No post-election interview","-6"
"1990","v162295a","1. A great deal","1"
"2875","v162295a","2. Moderately","2"
"3858","v162295a","3. A little","3"
"4802","v162295a","-9. Refused","-9"
"5648","v162295a","-7. No post data, deleted due to incomplete IW","-7"
"6421","v162295a","-6. No post-election interview","-6"
"7361","v162295a","-4. Error: programming","-4"
"8221","v162295a","-1. Inap","-1"
"1991","v162295b","1. A great deal","1"
"2876","v162295b","2. Moderately","2"
"3859","v162295b","3. A little","3"
"4803","v162295b","-9. Refused","-9"
"5649","v162295b","-7. No post data, deleted due to incomplete IW","-7"
"6422","v162295b","-6. No post-election interview","-6"
"7362","v162295b","-4. Error: programming","-4"
"8222","v162295b","-1. Inap","-1"
"1992","v162295x","1. Favor a great deal","1"
"2877","v162295x","2. Favor moderately","2"
"3860","v162295x","3. Favor a little","3"
"4804","v162295x","4. Neither favor nor oppose","4"
"5650","v162295x","5. Oppose a little","5"
"6423","v162295x","6. Oppose moderately","6"
"7363","v162295x","7. Oppose a great deal","7"
"8223","v162295x","-9. Refused","-9"
"9165","v162295x","-8. Don't know","-8"
"1063","v162295x","-7. No post data, deleted due to incomplete IW","-7"
"11137","v162295x","-6. No post-election interview","-6"
"12120","v162295x","-4. Error: programming","-4"
"1993","v162296a","1. One or more sons (birth, adopted, or stepson)","1"
"2878","v162296a","2. One or more daughters (birth adopted or step daughter)","2"
"3861","v162296a","3. No sons and no daughters","3"
"4805","v162296a","-9. Refused","-9"
"5651","v162296a","-7. No post data, deleted due to incomplete IW","-7"
"6424","v162296a","-6. No post-election interview","-6"
"7364","v162296a","-5. Breakoff, sufficient partial IW","-5"
"1994","v162296b","1. One or more sons (birth, adopted, or stepson)","1"
"2879","v162296b","2. One or more daughters (birth, adopted, or step daughter)","2"
"3862","v162296b","-7. No post data, deleted due to incomplete IW","-7"
"4806","v162296b","-6. No post-election interview","-6"
"5652","v162296b","-5. Breakoff, sufficient partial IW","-5"
"6425","v162296b","-1. Inap","-1"
"1995","v162296c","2. One or more daughters (birth, adopted, or step daughter)","2"
"2880","v162296c","-7. No post data, deleted due to incomplete IW","-7"
"3863","v162296c","-6. No post-election interview","-6"
"4807","v162296c","-1. Inap","-1"
"1996","v162296x","1. One or more sons","1"
"2881","v162296x","2. One or more daughters","2"
"3864","v162296x","3. Both sons and daughters","3"
"4808","v162296x","4. No sons and no daughters","4"
"5653","v162296x","-9. Refused","-9"
"6426","v162296x","-7. No post data, deleted due to incomplete IW","-7"
"7365","v162296x","-6. No post-election interview","-6"
"8224","v162296x","-5. Breakoff, sufficient partial IW","-5"
"1997","v162297","1. Was stopped or questioned in the past 12 months","1"
"2882","v162297","2. Was not stopped or questioned in the past 12 months","2"
"3865","v162297","-9. Refused","-9"
"4809","v162297","-7. No post data, deleted due to incomplete IW","-7"
"5654","v162297","-6. No post-election interview","-6"
"6427","v162297","-5. Breakoff, sufficient partial IW","-5"
"1998","v162298","1. Have been arrested","1"
"2883","v162298","2. Never arrested","2"
"3866","v162298","-9. Refused","-9"
"4810","v162298","-7. No post data, deleted due to incomplete IW","-7"
"5655","v162298","-6. No post-election interview","-6"
"6428","v162298","-5. Breakoff, sufficient partial IW","-5"
"1999","v162299","-7. No post data, deleted due to incomplete IW","-7"
"2884","v162299","-6. No post-election interview","-6"
"3867","v162299","-5. Breakoff, sufficient partial IW","-5"
"4811","v162299","-3. Restricted","-3"
"11000","v162299a","1. Is right","1"
"2885","v162299a","-7. No post data, deleted due to incomplete IW","-7"
"3868","v162299a","-6. No post-election interview","-6"
"4812","v162299a","-5. Breakoff, sufficient partial IW","-5"
"5656","v162299a","-1. Inap","-1"
"11001","v162300","1. $40,000 or more","1"
"2886","v162300","2. Less than $40,000","2"
"3869","v162300","-9. Refused","-9"
"4813","v162300","-7. No post data, deleted due to incomplete IW","-7"
"5657","v162300","-6. No post-election interview","-6"
"6429","v162300","-5. Breakoff, sufficient partial IW","-5"
"7366","v162300","-1. Inap","-1"
"11002","v162301","1. $20,000 or more","1"
"2887","v162301","-9. Refused","-9"
"3870","v162301","-7. No post data, deleted due to incomplete IW","-7"
"4814","v162301","-6. No post-election interview","-6"
"5658","v162301","-5. Breakoff, sufficient partial IW","-5"
